HouseID	Address
6819	1a Hotham Ct
6820	2/3 Inglisby Rd
6821	26 Serpentine St
6822	3 Blenheim Av
6823	3/72 Kenmare St
6824	2/86 Victoria Cr
6825	47 Zetland Rd
6826	35 Kingsley Cr
6827	58 Victoria Cr
6828	11/781 Whitehorse Rd
6829	504/26 Shuter St
6830	90 Clarinda Rd
6831	23 Hopetoun St
6832	21A Scotia St
6833	5/40 Young St
6834	69 Aberfeldie St
6835	12 Athol St
6836	10 Chaucer St
6837	43 Chaucer St
6838	119 Eglinton St
6839	2/108 Pascoe Vale Rd
6840	14 Scotia St
6841	5 Bent St
6842	803/701 Mt Alexander Rd
6843	151a Park St
6844	82 Argyle St
6845	22 Tennyson St
6846	76 Argyle St
6847	25 Buckley St
6848	101 Holmes Rd
6849	1/10 Scotia St
6850	20 Scotia St
6851	105 Vine St
6852	4 Addison St
6853	1 Athol St
6854	1/31 Holberg St
6855	5/3 Lennox St
6856	25 Mantell St
6857	106/26 Shuter St
6858	3/16 Turner St
6859	50 Wilson St
6860	12 Chaucer St
6861	35 Eglinton St
6862	24 Hotham St
6863	37 Lennox St
6864	36 Primrose St
6865	61 Steele St
6866	19 Sussex St
6867	6/7 York St
6868	31 Bowen St
6869	7 Browning St
6870	35 Addison St
6871	4 Ngarveno St
6872	30 Tennyson St
6873	10/40 Young St
6874	112 Dean St
6875	4/719 Mt Alexander Rd
6876	13/110 Maribyrnong Rd
6877	59 Scott St
6878	24 Steele St
6879	29 Winchester St
6880	25 Argyle St
6881	14 Eglinton St
6882	4 Lennox St
6883	103/701 Mt Alexander Rd
6884	10 Normanby St
6885	75 Scott St
6886	83 Scott St
6887	44 Vine St
6888	10/7 York St
6889	2 Addison St
6890	61 Athol St
6891	22 McPherson St
6892	4 Milverton St
6893	49 Derby St
6894	172 Maribyrnong Rd
6895	6 Robinson St
6896	38 Addison St
6897	31 Bruce St
6898	1/19 Montague St
6899	6/9 St James St
6900	4/43 Buckley St
6901	18A Fanny St
6902	16 Laura St
6903	47 Margaret St
6904	22/122 Maribyrnong Rd
6905	64 Salisbury St
6906	3 Sussex St
6907	113 Buckley St
6908	54b Salisbury St
6909	31 Wordsworth St
6910	16/51 Buckley St
6911	1 Jennings St
6912	3 Pattison St
6913	35 Athol St
6914	36 Derby St
6915	2/118 Holmes Rd
6916	1/132 Pascoe Vale Rd
6917	1a Ardmillan Rd
6918	2/102 Bent St
6919	9 Newton Pde
6920	77a Scott St
6921	36 Aberfeldie St
6922	9/14 Ardmillan Rd
6923	86a Dean St
6924	1/5 Park St
6925	20 Railway Cr
6926	5/8 Scotia St
6927	6/8 Scotia St
6928	13/9 The Strand
6929	4/6 Turner St
6930	25 Wilson St
6931	6/28 Hopetoun St
6932	36 Scotia St
6933	5/51 Buckley St
6934	55 Darling St
6935	15 Orford St
6936	151b Park St
6937	2 Parry St
6938	28 Vine St
6939	108 Dean St
6940	1/21 Holmes Rd
6941	12/17 Moore St
6942	1/263 Union Rd
6943	1/16 Capulet St
6944	124 Eglinton St
6945	21 Winchester St
6946	11 Bowen St
6947	27 Moore St
6948	54 Ngarveno St
6949	3 Norfolk St
6950	3 Victoria St
6951	33 Walker St
6952	4/7 York St
6953	4/208 Maribyrnong Rd
6954	56 Salisbury St
6955	21 Fiddes St
6956	23 Fiddes St
6957	19 Hamer St
6958	6/1015 Nepean Hwy
6959	11A Barbara St
6960	7 Barbara St
6961	16 Matilda Rd
6962	163 Rowans Rd
6963	52 Bulli St
6964	10 Avon St
6965	32a Fiddes St
6966	48 Matilda Rd
6967	38 Grandview Gr
6968	5a Narooma St
6969	1a Rodney St
6970	8b William St
6971	49 Clay St
6972	1/1017 Nepean Hwy
6973	208/11 Central Av
6974	1/4 Grandview Gr
6975	38 Royena Rd
6976	2/17 Barilla Rd
6977	83 Bulli St
6978	14 Avon St
6979	15 Genoa St
6980	5 Schofield St
6981	22 William St
6982	14 Barbara St
6983	5A William St
6984	2b Rice St
6985	5 Florida Ct
6986	34 Fletcher St
6987	2/30 Matilda Rd
6988	10a Narooma St
6989	2/1 Perry St
6990	118 Rowans Rd
6991	2 Margaret St
6992	1 Otford Cl
6993	23 Franklin St
6994	1/17 Baker St
6995	2/1 Barbara St
6996	1 Rhonda Ct
6997	13 Franklin St
6998	5 Margaret St
6999	10b Narooma St
7000	5 Bruthen St
7001	88 Bulli St
7002	2/86 Chapel Rd
7003	610/6 Station St
7004	10 Beilby St
7005	56 Chapel Rd
7006	6a Clay St
7007	52 Royena Rd
7008	51 Clay St
7009	15 Biscop Rd
7010	15 Faye St
7011	2/3 Fiddes St
7012	8 Barilla Rd
7013	77 Chapel Rd
7014	17 Horsmunden Rd
7015	6 Wimmera St
7016	24a Franklin St
7017	446 South Rd
7018	1/23 Genoa St
7019	1/1 Perry St
7020	23a Farm St
7021	1/26 Thorpe St
7022	14 Chalmers La
7023	11b Junction St
7024	45 Milford St
7025	44 Challis St
7026	1/30 Charlotte St
7027	2/8 Laurie St
7028	1/118 Woods St
7029	1/217 Woods St
7030	1/24 Maddox Rd
7031	2/24 Maddox Rd
7032	70 Market St
7033	473 Melbourne Rd
7034	46 River St
7035	4/31 Clyde St
7036	51 Home Rd
7037	125 Mason St
7038	3 River St
7039	73 William St
7040	82 Charlotte St
7041	29 Latrobe St
7042	37/114 Mason St
7043	53 River St
7044	1/94 The Strand
7045	37 Alma Tce
7046	3/5 Clyde St
7047	2 Jubilee St
7048	33 Oxford St
7049	23 Alma Tce
7050	99 Anderson St
7051	1/24 Maddox Rd
7052	5/222 Mason St
7053	22 Mirls St
7054	79 Blackshaws Rd
7055	83 Challis St
7056	39 Elizabeth St
7057	42 Agg St
7058	65 Charlotte St
7059	7 Effingham Rd
7060	14 Jubilee St
7061	18/4 Mason St
7062	3/71 Oxford St
7063	34 Franklin St
7064	1/145 Mason St
7065	21 Croker St
7066	7 Rosshire Rd
7067	87 Elizabeth St
7068	10 Port St
7069	1 River St
7070	21 Tait St
7071	75 Woods St
7072	73 Farm St
7073	31 Milford St
7074	115 North Rd
7075	1/20 Walker St
7076	5 Croker St
7077	1 Durkin St
7078	91 High St
7079	2/29 Maddox Rd
7080	20 Bruce St
7081	39/114 Mason St
7082	153 Mason St
7083	6 Speight St
7084	50 Alma Tce
7085	15 Jubilee St
7086	75 Oakbank St
7087	4 Peel St
7088	21 Junction St
7089	2/145 Mason St
7090	53 Mason St
7091	4 Wilkins St
7092	16 Blenheim Rd
7093	4/38 Blenheim Rd
7094	106 Johnston St
7095	94 Mason St
7096	15 Bradley St
7097	4/27 Clyde St
7098	26 Elphin St
7099	8 Agg St
7100	29 Charlotte St
7101	8 Crawford St
7102	279 Melbourne Rd
7103	60 Speight St
7104	75 The Strand
7105	1/31 Elizabeth St
7106	63 Mason St
7107	5/67 Oxford St
7108	1/27 Clyde St
7109	16 Davies St
7110	55 Elphin St
7111	71 Hobson St
7112	1/41 Laurie St
7113	112 Mason St
7114	193 Mason St
7115	14 Oakbank St
7116	69 William St
7117	65 Alma Tce
7118	50 Home Rd
7119	132a Market St
7120	121 North Rd
7121	69 Oxford St
7122	26 Croker St
7123	176 Mason St
7124	42 Farm St
7125	8 Junction St
7126	108 Mason St
7127	9 Blackshaws Rd
7128	4/71 Challis St
7129	12 Gordon St
7130	78A Oxford St
7131	12 Severn St
7132	7 Durkin St
7133	10 Crawford St
7134	16 Milford St
7135	487 Melbourne Rd
7136	87 Schutt St
7137	28 Coghlan St
7138	57a Hamilton St
7139	3a Irving St
7140	9 Willow Cr
7141	9 Willowtree Cr
7142	4 Coghlan St
7143	51 Garnet St
7144	38 Muriel St
7145	32 Diamond St
7146	4/67 Hoffmans Rd
7147	3/42 Sapphire St
7148	2e The Avenue
7149	97 Haldane Rd
7150	45a Nolan St
7151	39 Cuthbert St
7152	2/55 Garnet St
7153	4/6 Elstone Ct
7154	2/49 Hamilton St
7155	2/42 Carrington Rd
7156	7/93 Hoffmans Rd
7157	2/17 Vaynor St
7158	3/12 Elstone Ct
7159	5 Hamilton St
7160	303/503 Keilor Rd
7161	1g Newman St
7162	47 Carrington Rd
7163	87 Hotham Rd
7164	1j Newman St
7165	45 Vaynor St
7166	21 Diamond St
7167	21 Hamilton St
7168	2/37 Garnet St
7169	17 George St
7170	98 Haldane Rd
7171	12 Moushall Av
7172	2 Michael Ct
7173	26 Nolan St
7174	11 Spring St
7175	44 Jackson St
7176	2 Kelvin Cl
7177	114 Hotham Rd
7178	40a Jackson St
7179	2 Hanson St
7180	2/50 Jackson St
7181	1/15 Ross St
7182	31 Carrington Rd
7183	14 Rebecca Pl
7184	50 Hotham Rd
7185	33 Newman St
7186	14 Haldane Rd
7187	2/26 Grandview Rd
7188	142 Hotham Rd
7189	2a Rosehill Rd
7190	4 Ida St
7191	4 Muriel St
7192	1/10 Nolan St
7193	20 Grandview Rd
7194	29 Jackson St
7195	2/10 Nolan St
7196	38 Garnet St
7197	20 George St
7198	3a George St
7199	14 Vaynor St
7200	10 Grosvenor St
7201	1/49 Hamilton St
7202	8 Rutland St
7203	2/42 Sapphire St
7204	10 Canning St
7205	90 Molesworth St
7206	208/150 Peel St
7207	24/302 Abbotsford St
7208	1/315 Flemington Rd
7209	2/63 Brougham St
7210	8 Haines St
7211	70 Munster Tce
7212	19 Shands La
7213	6/49 Haines St
7214	24/101 Leveson St
7215	11 Erskine Pl
7216	319/350 Victoria St
7217	12/25 Byron St
7218	110/171 Flemington Rd
7219	2/43 Haines St
7220	115/150 Peel St
7221	112 Dryburgh St
7222	13/49 Haines St
7223	6/55 Provost St
7224	331 Flemington Rd
7225	2 Haines St
7226	4/175 Chetwynd St
7227	2/100 Curzon St
7228	9 Harris St
7229	51a Oconnell St
7230	16 Scotia St
7231	107/33 Wreckyn St
7232	15A Lothian St
7233	23/43 Haines St
7234	6 Shiel St
7235	301/93 Arden St
7236	44 Byron St
7237	2/150 Arden St
7238	5 Carroll St
7239	12/700 Queensberry St
7240	103/25 Byron St
7241	3 Murphy St
7242	5/97 Oshanassy St
7243	8/201 Abbotsford St
7244	46 Shiel St
7245	18 Melrose St
7246	674 Victoria St
7247	509/30 Wreckyn St
7248	206/97 Flemington Rd
7249	25 Wilson Mw
7250	3 Wilson Mw
7251	3/369 Abbotsford St
7252	407/5 Stawell St
7253	443 Abbotsford St
7254	306/350 Victoria St
7255	3 Wilson Mw
7256	28 Alfred St
7257	21/70 Oshanassy St
7258	20 Scotia St
7259	1/109 Arden St
7260	14/7 Curran St
7261	11/368 Dryburgh St
7262	103/171 Flemington Rd
7263	10 Munster Tce
7264	203/150 Peel St
7265	2/101 Leveson St
7266	15 Mary St
7267	12 Curzon St
7268	54 Elm St
7269	3 George St
7270	11/19 Wood St
7271	2/22 Atkin St
7272	43 Christmas St
7273	30 Clarke St
7274	57A Derby St
7275	3/412 High St
7276	24 Jessie St
7277	103 Bastings St
7278	119 Bent St
7279	5/136 High St
7280	65 Bastings St
7281	18 Claude St
7282	220 Victoria Rd
7283	5/162 Westgarth St
7284	4 Wilmoth St
7285	39 Barry St
7286	51 Kellett St
7287	15 Leonard St
7288	3/2 McCracken Av
7289	12 Simpson St
7290	7/9 Walker St
7291	142 Separation St
7292	11/94 Union St
7293	16/116 Arthurton Rd
7294	91 Charles St
7295	77 Dennis St
7296	4/75 Gadd St
7297	20 Oldis Av
7298	8 Salisbury Gr
7299	21 Vauxhall Rd
7300	29 Westgarth St
7301	99 Christmas St
7302	58 Herbert St
7303	502/8 Breavington Wy
7304	6 Brooke St
7305	13 Helen St
7306	1a Reid St
7307	32 Stott St
7308	91 Arthurton Rd
7309	9/162 Clarke St
7310	122 Emmaline St
7311	8/6 McCracken Av
7312	12/20 Ross St
7313	20 Salisbury Gr
7314	124a Victoria Rd
7315	3/162 Westgarth St
7316	24 Bird Av
7317	206/8 Breavington Wy
7318	6 Cain Av
7319	2B Creek Pde
7320	2/62 Cunningham St
7321	116a Emmaline St
7322	3/113 Mitchell St
7323	156 Separation St
7324	33 Spencer St
7325	109 Victoria Rd
7326	18/70 Gadd St
7327	68b Derby St
7328	14 Henry St
7329	121 Mitchell St
7330	56 Andrew St
7331	141 Arthurton Rd
7332	8b Bower St
7333	808/8 Breavington Wy
7334	31 Claude St
7335	1/75 Gadd St
7336	35 McCracken Av
7337	7 Prospect Gr
7338	1/79 Thomson St
7339	238 Victoria Rd
7340	1A Walker St
7341	1/221 Westgarth St
7342	176 Darebin Rd
7343	57a Derby St
7344	13 Hawthorn Rd
7345	154 Separation St
7346	1/68 Bridge St
7347	29 Cunningham St
7348	8/62 Cunningham St
7349	19 Hunter St
7350	22 Leonard St
7351	4/1 Lorna Av
7352	81 Mitchell St
7353	118 Roberts St
7354	2/185 Separation St
7355	36 Tanner Gr
7356	142 Beaconsfield Pde
7357	6 Clarke St
7358	1/78 Helen St
7359	2 Jamieson St
7360	1/184 Separation St
7361	7/7 Simpson St
7362	13 Andrew St
7363	121 Bent St
7364	45 Emmaline St
7365	34 Oamaru St
7366	2/13 Spencer St
7367	64 Union St
7368	48 Barry St
7369	10 Campbell Gr
7370	83 Bastings St
7371	4/140 Darebin Rd
7372	96 Helen St
7373	338 Separation St
7374	1/94 Union St
7375	9 Brooke St
7376	5/175 Gladstone Av
7377	83 Gladstone Av
7378	2/19 Glanfield St
7379	3 Lorna Av
7380	17 McDonald St
7381	17B McFarlane St
7382	7 McLachlan St
7383	14 Thames St
7384	79 Christmas St
7385	22 Ellesmere St
7386	63 Union St
7387	24 Barry St
7388	178 Beaconsfield Pde
7389	16/62 Cunningham St
7390	26 Hayes St
7391	4A Jessie St
7392	129 Separation St
7393	6 Dally St
7394	1/5 Emmaline St
7395	42 Kellett St
7396	127a Separation St
7397	19a Victoria Rd
7398	24 Aberdeen Gr
7399	12 Lennox St
7400	8 Reid St
7401	60 Ross St
7402	1/54 Emmaline St
7403	12 Stott St
7404	43 Andrew St
7405	52 Charles St
7406	167 Clarke St
7407	14/52 Gadd St
7408	23 Howitt St
7409	1/13 Kellett St
7410	130 Mitchell St
7411	33 Oxford St
7412	239 Victoria Rd
7413	5/216 Westgarth St
7414	7 Campbell Gr
7415	2/195 Clarke St
7416	3/305 Heidelberg Rd
7417	15a Reid St
7418	27 Zoe Cct
7419	1b Reid St
7420	174 Beaconsfield Pde
7421	14 Bent St
7422	14 Northcote St
7423	82 South Cr
7424	29 Traill St
7425	162 Bastings St
7426	43 Bird Av
7427	6 Maivary La
7428	13 Vauxhall Rd
7429	13/200 Westgarth St
7430	160 Bent St
7431	8 Bent St
7432	3 Brooke St
7433	4 Clifton St
7434	27 Vauxhall Rd
7435	3 Atkinson St
7436	95 Beavers Rd
7437	58 Bridge St
7438	54 Charles St
7439	17/203 Clarke St
7440	70 James St
7441	72 James St
7442	14 Jenkins St
7443	41 Johnson St
7444	9/28 Ross St
7445	43 Salisbury Gr
7446	25 Simpson St
7447	77 Union St
7448	27 Westgarth St
7449	51 Beavers Rd
7450	78 Bridge St
7451	106 Christmas St
7452	215 Clarke St
7453	270 Clarke St
7454	155 Westbourne Gr
7455	118 Westgarth St
7456	120 Westgarth St
7457	2/13 Cartwright St
7458	14 Marie St
7459	1 Victoria St
7460	1/1 Gregory St
7461	3/55 Snell Gr
7462	40 Winifred St
7463	7 Cartwright St
7464	2/13 Cartwright St
7465	1/9 Cartwright St
7466	1/8 Gregory St
7467	2/27 Nerissa Gr
7468	40 New Rd
7469	3 Summit Av
7470	44 Devereaux St
7471	11 Murphy St
7472	3/34 Watt Av
7473	69a Rhodes Pde
7474	4/13 Sylvester St
7475	14 Barina Rd
7476	5/4 Ethel St
7477	7 Pines Gr
7478	1/85 Winifred St
7479	19 John St
7480	4 Ridge Rd
7481	6A Albert St
7482	1/22 Lex Gr
7483	10 Grevillia Rd
7484	18 Plumpton Av
7485	19 Valdoone Ct
7486	74a Winifred St
7487	33 Vincent St
7488	28 Curie Av
7489	3 Flannery Ct
7490	2/8 Gregory St
7491	2/16 Winifred St
7492	2/2 Strachan St
7493	14 Summit Av
7494	18 Summit Av
7495	5/25 Ethel St
7496	1/29 Margaret St
7497	63 Vincent St
7498	96 Winifred St
7499	1 Jacaranda St
7500	3/54 Watt Av
7501	4/29 Margaret St
7502	40 Devereaux St
7503	1/16 Grevillia Rd
7504	20 Lex Gr
7505	16 Magnolia St
7506	61 Vincent St
7507	2/16 Winifred St
7508	100 Winifred St
7509	1/13 Cartwright St
7510	1/4 Gregory St
7511	4 Short Av
7512	1/12 Cartwright St
7513	1/13 Cartwright St
7514	28 Watt Av
7515	2/21 Gregory St
7516	15 Curie Av
7517	68 Vincent St
7518	3/43 Watt Av
7519	11 Hillcrest Rd
7520	8a Pines Gr
7521	27 Beryl Av
7522	41 Cleek Av
7523	21a Tular Av
7524	2/232 Warrigal Rd
7525	14 Bossington St
7526	9 Salem Av
7527	4 Montrose St
7528	16 Alleford St
7529	157 Clarinda Rd
7530	5 Windsor Av
7531	2/1073 Centre Rd
7532	14 Columbia St
7533	21 Hardy Ct
7534	10 Luain Av
7535	9 Wicks Ct
7536	17 Windsor Av
7537	7 Cleek Av
7538	9 Sumersett Av
7539	4 Cascade St
7540	3/1073 Centre Rd
7541	10a Farm Rd
7542	1 Abercrombie St
7543	72A Axford Cr
7544	1/5 Cleek Av
7545	13 Farm Rd
7546	25 Luntar Rd
7547	8 Riley St
7548	10 Ward Av
7549	1/650 Warrigal Rd
7550	5 Kaybrook Ct
7551	24 Guest Rd
7552	7 Robyn Ct
7553	100 Sherbrooke Av
7554	1/30 Mimosa Av
7555	9 Emerald St
7556	1172 North Rd
7557	1/19 Dermot St
7558	18 Mimosa Av
7559	9 Telopea Ct
7560	38 Beryl Av
7561	14 Mimosa Av
7562	52 Valley St
7563	22 Tular Av
7564	41 Bossington St
7565	10 Cameron Av
7566	23 Dowling Rd
7567	107 Golf Rd
7568	31 Riley St
7569	24 Valley St
7570	28 Devoy St
7571	37 Bourke Rd
7572	6 Bossington St
7573	15 Druitt St
7574	2/3 Golf Rd
7575	3 Paula Ct
7576	22 Pitt St
7577	20 Sherbrooke Av
7578	2/36 Cleek Av
7579	2 Lehem Av
7580	20 Vanessa Ct
7581	5 Salem Av
7582	24 Terrigal Av
7583	15 Yarra Ct
7584	19 Reid St
7585	50 Strickland Rd
7586	12/238 The Avenue
7587	40 Cade Wy
7588	507 Royal Pde
7589	92 Fitzgibbon St
7590	14/18 Lennon St
7591	42 Park Dr
7592	2/86 Cade Wy
7593	154 Park Dr
7594	47/202 The Avenue
7595	36 Cade Wy
7596	9/18 Lennon St
7597	152 Park Dr
7598	105/459 Royal Pde
7599	84 Flemington Rd
7600	106/459 Royal Pde
7601	168 Gatehouse St
7602	199 Park Dr
7603	5/361 Royal Pde
7604	84 Story St
7605	16 William St
7606	66 Fitzgibbon St
7607	11/2 MacArthur Rd
7608	110 Gatehouse St
7609	12/196 The Avenue
7610	187 Park Dr
7611	12/228 The Avenue
7612	28/238 The Avenue
7613	14 Carrangall Pl
7614	10/238 The Avenue
7615	9/196 The Avenue
7616	17/248 The Avenue
7617	9 Irvine St
7618	7 Virginia St
7619	2/47 Austin Cr
7620	3/1 Farringdon St
7621	2 Hazel Gr
7622	1/9 Kitchener Rd
7623	27 Quick St
7624	30 Stennis St
7625	23 Alexandra St
7626	44a Austin Cr
7627	5/10 Dorset Rd
7628	3 Hazel Gr
7629	15 Joffre Rd
7630	17 Kaumple St
7631	16 Stennis St
7632	8 Wicklow St
7633	31 Zenith St
7634	24 Alexandra St
7635	16 Burgundy St
7636	2/22 Joffre Rd
7637	6/99 Kent Rd
7638	2/58 Railway Pde
7639	1/94 Railway Pde
7640	2/2 Bellevue Tce
7641	2 Donnelly Ct
7642	9/12 Pascoe St
7643	1/4 Perkin Av
7644	5/19 Raeburn St
7645	3/30 Snell Gr
7646	1/23 Stewart St
7647	16 Fawkner Rd
7648	262 Gaffney St
7649	60 Kent Rd
7650	4/31 Pardy St
7651	4/36 Sylvan Gr
7652	24 Eddie St
7653	1c Hazel Gr
7654	9 Kevin St
7655	17 Rhodes Pde
7656	2/8 View St
7657	157 Cumberland Rd
7658	34 Essex St
7659	3/60 Austin Cr
7660	232 Boundary Rd
7661	16 Hayes Pde
7662	2 Hazel Gr
7663	76 Pardy St
7664	54 Railway Pde
7665	4/18 Danin St
7666	344 Gaffney St
7667	9 Bendigo St
7668	3/210 Cumberland Rd
7669	22 Derby St
7670	1/5 Farringdon St
7671	229 Sussex St
7672	2/56 View St
7673	4/37 Arndt Rd
7674	2/60 Bolingbroke St
7675	68 Kent Rd
7676	1/30 Archibald St
7677	199 Cumberland Rd
7678	1a Heath St
7679	20 Lyking St
7680	6 Merbein St
7681	8 Merbein St
7682	3 Dale Av
7683	1/42 Danin St
7684	2/6 Devon Rd
7685	7 Dorothy St
7686	12 Northumberland Rd
7687	27 Sefton St
7688	109 Derby St
7689	2/7 Hazel Gr
7690	75 Landells Rd
7691	3/31 Pardy St
7692	12 Karadoc Av
7693	3 Fawkner Rd
7694	8 Karadoc Av
7695	101 Northumberland Rd
7696	2/42 Railway Pde
7697	26 Shanley St
7698	282 Cumberland Rd
7699	48 Derby St
7700	70 Derby St
7701	66 Essex St
7702	1/31 Park St
7703	249 Sussex St
7704	37 Dale Av
7705	38 Devon Rd
7706	68 Devon Rd
7707	2/1 McCracken Av
7708	8/16 Pascoe St
7709	1c Adelaide St
7710	7 Coane St
7711	7/6 Downs St
7712	3 Dromana Av
7713	12 Lyking St
7714	6 Olive Gr
7715	2/46 View St
7716	2 Virginia St
7717	6 Collings Ct
7718	173 Cumberland Rd
7719	30 Downs St
7720	1/10 Callander Rd
7721	2/42 Danin St
7722	11 Farringdon St
7723	4/143 Sussex St
7724	4/34 Cornwall Rd
7725	1 Dorset Rd
7726	2 Karadoc Av
7727	3/191 Sussex St
7728	5 Virginia St
7729	3/34 Austin Cr
7730	2a Kent Rd
7731	84 Landells Rd
7732	7 Longview St
7733	1/19 Main St
7734	10 Ashkanasy Av
7735	12 Coane St
7736	95 Essex St
7737	251 Gaffney St
7738	3/11 Oak St
7739	102/9 Pascoe St
7740	21 Quick St
7741	272 Sussex St
7742	3/36 Alpine Gr
7743	26 Northumberland Rd
7744	6/3 Plymouth Av
7745	4/47 Surrey St
7746	3/16 Bristol Rd
7747	2 Longview St
7748	4/4 Plymouth Av
7749	17 Prospect St
7750	4 Raeburn St
7751	2/36 Alpine Gr
7752	63 Cornwall Rd
7753	58 Cumberland Rd
7754	10 Dromana Av
7755	73 Park St
7756	103 Sussex St
7757	2/153 Essex St
7758	2/12 Lake Av
7759	259 Sussex St
7760	4/305 Cumberland Rd
7761	130 Essex St
7762	18 Kitchener Rd
7763	5/13 Rhodes Pde
7764	4a Surrey St
7765	12 Derby St
7766	1/22 Kitchener Rd
7767	4 Ormond St
7768	9 Ormond St
7769	1/12 Pascoe St
7770	4/1 Rhodes Pde
7771	9 Somerset St
7772	217 Sussex St
7773	205/101 Bay St
7774	903/107 Beach St
7775	307/1 Danks St
7776	287 Esplanade Pl
7777	5 Pier St
7778	241 The Boulevard
7779	171 Bridge St
7780	51 Edwards Av
7781	28/39 Esplanade Pl
7782	22 Gellibrand Rd
7783	40 Nelson St
7784	130 Nott St
7785	207 Nott St
7786	106/216 Rouse St
7787	36/3 Seisman Pl
7788	175 Stokes St
7789	366 Williamstown Rd
7790	404/101 Bay St
7791	1203/115 Beach St
7792	802/127 Beach St
7793	111/99 Dow St
7794	66 Dunstan Pde
7795	2/48 Esplanade Pl
7796	190 Nott St
7797	22 Park Sq
7798	467 Bay St
7799	89 Cruikshank St
7800	212/50 Dow St
7801	175 Farrell St
7802	2/2 Graham St
7803	164 Liardet St
7804	510/166 Rouse St
7805	304/38 Nott St
7806	130/70 Nott St
7807	89 Raglan St
7808	55 Ross St
7809	504/142 Rouse St
7810	6/157 Beach St
7811	13 Canberra Pde
7812	91 Cruikshank St
7813	414/99 Dow St
7814	7/55 Johnston St
7815	218 Nott St
7816	106 Ross St
7817	255 Ross St
7818	401/216 Rouse St
7819	306/77 Nott St
7820	143 Pickles St
7821	27/4 Seisman Pl
7822	4/200 Bay St
7823	404 Bay St
7824	602/55 Bay St
7825	44 Cruikshank St
7826	3/39 Esplanade Pl
7827	95 Heath St
7828	284 Nott St
7829	37/85 Rouse St
7830	133/95 Rouse St
7831	172 Albert St
7832	405/155 Beach St
7833	11/39 Esplanade Pl
7834	58 Esplanade Pl
7835	243 Graham St
7836	4/130 Princes St
7837	2/8 Thomas St
7838	205/50 Dow St
7839	17 Dunstan Pde
7840	27/39 Esplanade Pl
7841	8 Garton St
7842	205 Heath St
7843	413/54 Nott St
7844	75 Swallow St
7845	18/201 Graham St
7846	29 Alfred St
7847	516/99 Dow St
7848	39 Heath St
7849	307/49 Beach St
7850	146 Dow St
7851	172 Liardet St
7852	59 Beacon Vs
7853	139 Cruikshank St
7854	7/174 Esplanade Pl
7855	7/174 Esplanade East
7856	76/1 Graham St
7857	59 Heath St
7858	312/19 Pickles St
7859	223 Princes St
7860	180 Station St
7861	46 Dunstan Pde
7862	53/39 Esplanade Pl E
7863	16/174 Esplanade East
7864	9 The Cove
7865	123 Albert St
7866	159 Albert St
7867	17/174 Esplanade Pl
7868	88 Esplanade Pl
7869	210 Heath St
7870	189 Station St
7871	95 Station St
7872	1/156 Bay St
7873	34 Bridge St
7874	220/99 Dow St
7875	230 Nott St
7876	103/2 Pier St
7877	309/166 Rouse St
7878	503/99 Nott St
7879	801/65 Beach St
7880	153 Dow St
